key	depth_1	frequency_1	depth_2	frequency_2
chr20:9778528-9778528	33	0.0909	12	0.4167
chr20:7502159-7502159	46	0.0652	19	0.1053
chr20:7861339-7861339	50	0.4400	14	0.5714
chr20:6012861-6012861	15	0.8667	15	1.0000
chr20:6834305-6834305	14	1.0000	24	0.9167
chr20:6895300-6895300	50	0.6200	19	0.6316
chr20:6385533-6385533	41	0.0244	20	0.0000
chr20:9415640-9415640	30	0.6333	20	0.5000
chr20:6181979-6181979	34	0.5882	12	0.5833
chr20:9852323-9852323	22	0.6364	13	0.5385
chr20:6730121-6730121	62	0.0645	12	0.0833
chr20:8437089-8437089	37	1.0000	9	0.8889
chr20:6310363-6310363	38	0.0000	6	0.0000
chr20:7056964-7056964	67	0.0000	21	0.1905
chr20:6018400-6018400	47	0.8936	18	0.7778
chr20:6184714-6184714	19	0.0000	10	0.0000
chr20:6227600-6227600	75	0.4667	18	0.3889
chr20:6092528-6092528	21	0.0000	11	0.0909
chr20:9661822-9661822	34	0.0588	8	0.2500
chr20:9202716-9202716	33	0.0000	21	0.0000
chr20:6101226-6101226	40	0.5250	18	0.6111
chr20:7437913-7437913	27	0.2593	15	0.2000
chr20:8599237-8599237	16	0.7500	12	0.7500
chr20:9733773-9733773	24	0.0833	12	0.1667
chr20:8272499-8272499	39	0.2564	12	0.4167
chr20:6800288-6800288	47	0.5319	21	0.5714
chr20:8177940-8177940	42	0.0476	13	0.0000
chr20:6064252-6064252	30	0.7667	12	0.6667
chr20:9579090-9579090	61	0.2459	16	0.1875
chr20:9889533-9889533	30	0.3000	16	0.0625
chr20:6425962-6425962	26	0.4231	25	0.2800
chr20:6445580-6445580	48	0.1875	30	0.2333
chr20:9246781-9246781	51	0.0000	18	0.0000
chr20:9493019-9493019	22	0.0455	10	0.0000
chr20:8668976-8668976	67	0.6269	16	0.5625
chr20:7190778-7190778	47	0.0638	17	0.1765
chr20:6248126-6248126	38	0.0000	14	0.0000
chr20:7598820-7598820	35	0.0000	14	0.0000
chr20:8452653-8452653	47	0.9574	20	0.9500
chr20:8424208-8424208	46	0.5870	22	0.5455
chr20:7849772-7849772	43	0.7907	18	0.6667
chr20:6038096-6038096	41	1.0000	25	1.0000
chr20:9717826-9717826	30	0.3333	19	0.6316
chr20:8184750-8184750	56	0.0000	12	0.1667
chr20:7605045-7605045	40	0.0000	18	0.1667
chr20:9547455-9547455	62	0.0000	15	0.0000
chr20:6667707-6667707	36	0.0000	22	0.0455
chr20:9029111-9029111	73	0.3973	22	0.3182
chr20:6214721-6214721	34	0.7647	10	0.8000
chr20:9591014-9591014	47	0.5106	16	0.3125
chr20:7945876-7945876	53	0.9057	20	0.7500
chr20:7116427-7116427	13	0.7692	21	0.9524
chr20:9045129-9045129	47	0.0213	12	0.0833
chr20:6820542-6820542	39	0.0256	14	0.0714
chr20:9989562-9989562	55	0.0182	17	0.0588
chr20:9103363-9103363	86	0.0581	13	0.1538
chr20:9508438-9508438	11	0.0000	13	0.0000
chr20:6094600-6094600	41	0.7073	13	0.5385
chr20:9537546-9537546	72	0.2083	26	0.1923
chr20:6262089-6262089	30	0.0000	19	0.0526
chr20:7928010-7928010	52	0.4615	17	0.5294
chr20:9243621-9243621	39	0.5128	19	0.3684
chr20:6064881-6064881	40	0.4000	23	0.2609
chr20:7928740-7928740	46	0.3913	16	0.1250
chr20:9617401-9617401	43	0.0000	22	0.0455
chr20:8599260-8599260	16	0.8750	11	1.0000
chr20:8724124-8724124	32	0.5000	7	0.7143
chr20:9255150-9255150	45	0.4000	25	0.4800
chr20:7462695-7462695	38	0.0000	23	0.0000
chr20:8058021-8058021	44	0.0000	16	0.0000
chr20:9846788-9846788	14	0.0714	14	0.3571
chr20:8132900-8132900	9	0.0000	14	0.2143
chr20:6944641-6944641	47	0.0213	14	0.1429
chr20:9509933-9509933	14	0.4286	13	0.6154
chr20:8566320-8566320	57	0.2105	9	0.1111
chr20:8462973-8462973	36	0.0278	15	0.1333
chr20:9610460-9610460	64	0.0938	9	0.2222
chr20:6946247-6946247	56	0.3214	20	0.3000
chr20:8847962-8847962	36	0.3889	13	0.6154
chr20:9026277-9026277	34	0.2059	16	0.3750
chr20:7372817-7372817	64	0.1250	14	0.0714
chr20:7084924-7084924	59	0.0508	16	0.0000
chr20:8023288-8023288	38	0.8158	14	1.0000
chr20:7777477-7777477	29	0.0000	16	0.0625
chr20:8483821-8483821	74	0.4730	13	0.3077
chr20:9275614-9275614	48	0.0000	13	0.1538
chr20:6448383-6448383	45	0.2444	26	0.2692
chr20:7258193-7258193	40	0.6500	11	0.2727
chr20:6561986-6561986	55	0.0000	8	0.0000
chr20:7023597-7023597	33	0.2121	15	0.2000
chr20:9466811-9466811	32	0.9062	15	0.8667
chr20:7380494-7380494	38	0.5526	17	0.4118
chr20:7863941-7863941	38	0.0000	10	0.0000
chr20:8047868-8047868	23	0.0870	20	0.2000
chr20:9406580-9406580	20	0.0000	12	0.3333
chr20:6607057-6607057	23	0.2174	14	0.5000
chr20:6819266-6819266	33	0.0606	17	0.0000
chr20:8435280-8435280	55	0.6364	9	0.4444
chr20:8804034-8804034	32	0.8438	18	0.6111
chr20:8260987-8260987	26	0.3846	12	0.5833
chr20:9864630-9864630	32	0.1250	9	0.1111
chr20:7968572-7968572	25	0.5200	13	0.3846
chr20:6033414-6033414	24	1.0000	22	0.9545
chr20:8303240-8303240	47	0.0638	9	0.3333
chr20:9858743-9858743	13	0.3077	9	0.4444
chr20:8355511-8355511	33	0.5758	21	0.0952
chr20:8721688-8721688	41	0.4390	22	0.3182
chr20:8570380-8570380	36	0.1667	16	0.2500
chr20:8229627-8229627	52	0.9615	21	0.9524
chr20:7358111-7358111	43	0.2326	16	0.5000
chr20:7569832-7569832	8	0.7500	25	0.8400
chr20:6887864-6887864	40	0.3500	11	0.0909
chr20:6576979-6576979	39	0.0256	16	0.1250
chr20:6449377-6449377	44	0.1364	31	0.1290
chr20:8025589-8025589	49	0.9796	14	0.7857
chr20:7597352-7597352	28	0.1429	13	0.1538
chr20:7291376-7291376	31	0.0000	16	0.5625
chr20:7650810-7650810	25	0.0000	15	0.1333
chr20:6117652-6117652	30	0.0000	26	0.0000
chr20:9286689-9286689	35	0.0000	18	0.0000
chr20:7826486-7826486	40	0.0500	20	0.1500
chr20:8555165-8555165	66	0.0000	10	0.0000
chr20:8106039-8106039	20	0.7500	14	0.1429
chr20:8806014-8806014	23	0.0000	16	0.0000
chr20:8717063-8717063	39	0.3590	11	0.2727
chr20:8081103-8081103	55	0.1091	15	0.4000
chr20:7255145-7255145	59	0.2881	15	0.3333
chr20:7912196-7912196	19	0.5263	8	0.5000
chr20:9319745-9319745	34	0.0588	11	0.1818
chr20:8023732-8023732	20	1.0000	8	0.8750
chr20:9564813-9564813	80	0.4750	26	0.7308
chr20:6640448-6640448	56	0.0357	21	0.0952
chr20:7094764-7094764	38	0.0000	10	0.2000
chr20:9913095-9913095	44	0.0000	16	0.0625
chr20:7186025-7186025	27	0.0000	18	0.1111
chr20:9468848-9468848	47	0.1702	15	0.4000
chr20:6680674-6680674	45	0.0889	13	0.0769
chr20:6513683-6513683	45	0.0000	17	0.0000
chr20:7928279-7928279	43	0.7209	24	0.7083
chr20:6770266-6770266	6	0.0000	20	0.2500
chr20:7917235-7917235	23	0.2174	15	0.2000
chr20:6795513-6795513	55	0.0000	23	0.0435
chr20:7944700-7944700	36	0.0833	1	0.0000
chr20:7008700-7008700	17	0.2941	11	0.0909
chr20:6265885-6265885	36	0.5833	16	0.4375
chr20:8508563-8508563	53	0.6981	17	0.7059
chr20:6962584-6962584	22	0.0455	27	0.1111
chr20:8531230-8531230	50	0.8800	13	0.6154
chr20:9943542-9943542	32	0.0000	18	0.0000
chr20:7890983-7890983	43	0.1395	8	0.1250
chr20:7804597-7804597	38	0.1316	10	0.2000
chr20:8190292-8190292	47	0.1702	11	0.1818
chr20:7115517-7115517	53	0.0000	28	0.0000
chr20:7797846-7797846	39	0.0000	13	0.0000
chr20:6412398-6412398	66	0.0000	16	0.0625
chr20:8846786-8846786	37	0.4595	6	0.0000
chr20:9370672-9370672	35	0.0000	13	0.0769
chr20:8579444-8579444	27	0.8519	18	0.6667
chr20:6627092-6627092	40	0.3500	8	0.7500
chr20:9588065-9588065	51	0.1176	21	0.2857
chr20:6417466-6417466	38	0.0000	13	0.1538
chr20:8975622-8975622	13	0.4615	21	0.5238
chr20:6517473-6517473	54	0.0556	17	0.1765
chr20:9690845-9690845	15	0.0000	8	0.2500
chr20:7903591-7903591	29	0.6897	16	0.6250
chr20:8489164-8489164	49	0.1224	11	0.1818
chr20:8330414-8330414	26	0.6538	12	0.5833
chr20:7113833-7113833	29	0.1724	17	0.2353
chr20:9222909-9222909	46	0.5435	12	0.2500
chr20:8567007-8567007	34	0.2353	15	0.0667
chr20:7630647-7630647	18	0.0000	24	0.0833
chr20:7240583-7240583	35	0.5143	17	0.6471
chr20:8355661-8355661	36	0.6667	20	0.4500
chr20:7477975-7477975	34	0.2059	13	0.3846
chr20:8307813-8307813	30	0.4333	18	0.3333
chr20:7796478-7796478	31	0.0645	18	0.0000
chr20:6900360-6900360	40	0.2750	18	0.3333
chr20:9645636-9645636	5	0.8000	25	0.8400
chr20:6062499-6062499	36	0.4167	11	0.3636
chr20:8368355-8368355	39	0.9744	13	0.8462
chr20:8607186-8607186	38	0.8947	13	0.8462
chr20:6222082-6222082	17	0.6471	24	0.5417
chr20:6704198-6704198	24	0.2500	23	0.0870
chr20:6519151-6519151	52	0.5000	31	0.6774
chr20:7707065-7707065	39	0.0256	17	0.0000
chr20:6740825-6740825	42	0.0238	20	0.0000
chr20:7883323-7883323	59	0.0339	12	0.0000
chr20:9870627-9870627	58	0.0172	18	0.1111
chr20:8440138-8440138	56	0.3036	10	0.4000
chr20:9161438-9161438	32	0.0625	24	0.1667
chr20:7951766-7951766	30	0.3667	15	0.6000
chr20:7057879-7057879	25	0.0000	26	0.0769
chr20:6030440-6030440	30	0.8667	15	0.8667
chr20:7087966-7087966	44	0.4545	14	0.6429
chr20:9686838-9686838	38	0.0000	14	0.0714
chr20:7686982-7686982	27	0.3704	19	0.2632
chr20:8776954-8776954	25	0.8800	13	0.9231
chr20:8491510-8491510	23	0.0000	6	0.1667
chr20:9509170-9509170	17	0.0000	14	0.0000
chr20:9806483-9806483	38	0.0000	14	0.0000
chr20:6790260-6790260	35	0.2000	25	0.1600
chr20:9920747-9920747	42	0.9286	8	1.0000
chr20:7745005-7745005	43	0.0000	17	0.0000
chr20:6558389-6558389	43	0.2326	14	0.0000
chr20:9770450-9770450	27	0.8889	14	0.7857
chr20:6647097-6647097	70	0.5714	14	0.2857
chr20:7547772-7547772	38	0.2368	20	0.3000
chr20:6930133-6930133	39	0.0000	7	0.2857
chr20:9433440-9433440	65	0.3385	14	0.2857
chr20:6993163-6993163	31	0.0000	18	0.0556
chr20:9312633-9312633	37	0.7838	21	0.5238
chr20:6055554-6055554	23	0.7391	18	0.6111
chr20:6734794-6734794	28	0.0000	12	0.0000
chr20:8905964-8905964	61	0.0164	15	0.2000
chr20:7762595-7762595	43	0.7907	18	0.7778
chr20:8718212-8718212	17	0.5294	14	0.2857
chr20:6221942-6221942	12	0.0000	16	0.0625
chr20:7261538-7261538	34	0.0588	9	0.0000
chr20:6211972-6211972	52	0.1154	20	0.1000
chr20:8759660-8759660	23	0.0000	12	0.1667
chr20:9398217-9398217	32	0.0625	23	0.0435
chr20:7412406-7412406	32	0.0312	12	0.0833
chr20:8482259-8482259	18	0.1111	13	0.3846
chr20:9570739-9570739	24	0.0000	14	0.0714
chr20:6104630-6104630	33	0.0303	19	0.1579
chr20:6769314-6769314	31	0.0000	25	0.0000
chr20:8567395-8567395	39	0.0769	15	0.0667
chr20:6265871-6265871	41	0.4146	16	0.3750
chr20:7848139-7848139	18	0.5000	12	0.3333
chr20:6870908-6870908	49	0.6531	17	0.4706
chr20:9277126-9277126	51	0.2941	12	0.3333
chr20:6812685-6812685	26	0.0000	15	0.0000
chr20:8135567-8135567	37	0.1081	17	0.0000
chr20:7301664-7301664	33	0.0000	24	0.0417
chr20:9335834-9335834	26	0.0769	19	0.1579
chr20:6663862-6663862	36	0.2500	22	0.3636
chr20:9050868-9050868	26	0.1538	18	0.4444
chr20:7951138-7951138	25	0.0000	6	0.0000
chr20:8617640-8617640	30	0.9333	19	0.9474
chr20:8721676-8721676	44	0.3182	27	0.3704
chr20:7141784-7141784	8	0.3750	16	0.3125
chr20:8443103-8443103	17	0.2353	21	0.4762
chr20:8518053-8518053	23	0.8261	21	0.9524
chr20:8501377-8501377	37	0.1892	9	0.2222
chr20:8129335-8129335	44	0.1591	20	0.5000
chr20:6326036-6326036	41	0.0488	10	0.2000
chr20:7575611-7575611	43	0.4884	12	0.6667
chr20:8338929-8338929	45	0.6000	25	0.4400
chr20:9218596-9218596	32	0.0000	14	0.0714
chr20:9833203-9833203	54	0.0556	7	0.1429
chr20:6685651-6685651	58	0.0517	13	0.0769
chr20:7002592-7002592	46	0.0435	20	0.0500
chr20:6559065-6559065	72	0.0000	12	0.0833
chr20:8269573-8269573	41	0.3902	24	0.4583
chr20:7404916-7404916	41	0.1463	15	0.3333
chr20:6336617-6336617	45	0.7556	15	0.6000
chr20:8887377-8887377	44	0.0227	12	0.2500
chr20:8302338-8302338	52	0.3462	14	0.3571
chr20:9885606-9885606	35	0.0571	21	0.0476
chr20:7275936-7275936	35	0.0000	13	0.0000
chr20:9774096-9774096	42	0.8333	11	0.7273
chr20:8480836-8480836	19	0.7895	18	0.6667
chr20:7349627-7349627	37	0.2973	18	0.3889
chr20:8371031-8371031	30	0.9333	10	0.9000
chr20:6604297-6604297	23	0.0870	16	0.0625
chr20:7054872-7054872	75	0.1200	17	0.3529
chr20:6013007-6013007	32	0.9375	13	0.9231
chr20:8600944-8600944	8	0.8750	17	0.9412
chr20:8849141-8849141	43	0.1395	16	0.6875
chr20:8570695-8570695	47	0.7660	13	0.7692
chr20:9076338-9076338	16	0.5000	16	0.3125
chr20:9478921-9478921	34	0.3235	26	0.2308
chr20:6728644-6728644	35	0.0857	18	0.0000
chr20:9073841-9073841	25	0.1600	7	0.4286
chr20:9106509-9106509	25	0.1200	13	0.3846
chr20:7082436-7082436	51	0.2353	20	0.1000
chr20:9980724-9980724	34	0.3529	9	0.7778
chr20:8950923-8950923	35	0.0857	20	0.1500
chr20:6265898-6265898	38	0.3947	12	0.5833
chr20:7222792-7222792	20	0.8000	22	0.9091
chr20:6056667-6056667	30	0.9333	18	0.9444
chr20:8790104-8790104	45	0.3333	13	0.4615
chr20:7494775-7494775	46	0.1522	14	0.1429
chr20:6045071-6045071	34	0.8235	13	0.6923
chr20:6129429-6129429	29	0.0000	17	0.0000
chr20:6504861-6504861	40	0.5250	8	0.5000
chr20:6852381-6852381	37	0.0000	16	0.0625
chr20:9627688-9627688	17	0.6471	11	0.6364
chr20:8439588-8439588	56	0.8393	19	0.8947
chr20:9190219-9190219	28	0.5000	10	0.3000
chr20:6229284-6229284	40	0.4250	11	0.4545
chr20:7571067-7571067	49	0.0000	14	0.0714
chr20:9944266-9944266	14	0.0714	17	0.1765
chr20:8295801-8295801	33	0.4545	17	0.5882
chr20:8567868-8567868	69	0.0580	18	0.0556
chr20:7559972-7559972	48	0.0000	21	0.0476
chr20:7165851-7165851	10	0.4000	16	0.1875
chr20:6787989-6787989	6	0.0000	23	0.1304
chr20:6135844-6135844	21	0.0952	18	0.3889
chr20:9030707-9030707	43	0.0930	15	0.3333
chr20:7033968-7033968	34	0.4706	13	0.7692
chr20:9687231-9687231	19	0.4737	22	0.5000
chr20:8410220-8410220	32	0.8750	18	0.7222
chr20:9171157-9171157	43	0.1860	29	0.0345
chr20:9348260-9348260	35	0.0000	17	0.1176
chr20:9614494-9614494	23	0.6522	17	0.7647
chr20:7690544-7690544	15	0.0000	24	0.0417
chr20:8345330-8345330	28	0.3214	11	0.2727
chr20:7952775-7952775	37	0.4324	14	0.3571
chr20:9003315-9003315	3	0.0000	13	0.6154
chr20:7947338-7947338	35	0.8571	17	0.8235
chr20:7569848-7569848	9	0.3333	10	0.4000
chr20:6423261-6423261	59	0.3559	19	0.5263
chr20:9681048-9681048	69	0.8986	23	0.6522
chr20:7695177-7695177	42	0.2381	18	0.1667
chr20:6415262-6415262	45	0.1333	11	0.1818
chr20:9532053-9532053	37	0.4054	22	0.4091
chr20:8722101-8722101	48	0.8542	24	0.8333
chr20:7495849-7495849	32	0.0938	12	0.0000
chr20:6725674-6725674	38	0.3947	22	0.4091
chr20:7463916-7463916	17	0.4118	15	0.2000
chr20:6464285-6464285	36	0.1111	12	0.1667
chr20:7704847-7704847	43	0.0000	21	0.0000
chr20:8599593-8599593	6	0.6667	14	0.6429
chr20:6748267-6748267	36	0.0278	6	0.1667
chr20:8710638-8710638	24	0.0833	11	0.1818
chr20:8947603-8947603	25	0.6400	11	0.8182
chr20:8325773-8325773	46	0.1739	7	0.4286
chr20:7427255-7427255	54	0.1111	29	0.0345
chr20:9321821-9321821	20	0.6500	13	0.7692
chr20:8704078-8704078	29	0.5862	18	0.8333
chr20:9937983-9937983	38	0.0263	12	0.0833
chr20:7653423-7653423	40	0.0000	3	0.0000
chr20:9296223-9296223	34	0.0588	10	0.2000
chr20:8630210-8630210	19	0.1053	22	0.0455
chr20:9845642-9845642	83	0.4337	10	0.1000
chr20:8011603-8011603	33	0.9091	17	0.9412
chr20:8526136-8526136	46	0.4348	14	0.4286
chr20:9625491-9625491	44	0.4091	11	0.4545
chr20:9627243-9627243	54	0.4444	18	0.5556
chr20:8365083-8365083	30	0.1000	18	0.2222
chr20:9578026-9578026	32	0.3438	18	0.3889
chr20:7253849-7253849	26	0.0769	16	0.2500
chr20:8684412-8684412	28	0.8571	9	0.6667
chr20:8364291-8364291	51	0.9412	25	0.9200
chr20:6996987-6996987	23	0.0870	22	0.0909
chr20:6387639-6387639	34	0.6176	14	0.7857
chr20:6077547-6077547	32	0.0000	13	0.1538
chr20:7552756-7552756	47	0.0000	11	0.0909
chr20:9207974-9207974	34	0.1765	12	0.5833
chr20:6439813-6439813	48	0.8958	19	0.8421
chr20:8972925-8972925	36	0.0556	20	0.1500
chr20:9161220-9161220	50	0.0000	17	0.0000
chr20:9238927-9238927	53	0.9245	14	0.9286
chr20:7818810-7818810	35	0.0571	21	0.1905
chr20:6293896-6293896	68	0.0000	14	0.0000
chr20:9248189-9248189	63	0.4127	23	0.6087
chr20:9057935-9057935	29	0.0690	14	0.1429
chr20:6062800-6062800	10	0.6000	20	0.6000
chr20:8991525-8991525	51	0.9412	18	0.6667
chr20:8033302-8033302	21	0.0952	30	0.1333
chr20:6498902-6498902	64	0.0000	21	0.0000
chr20:9637066-9637066	48	0.0208	13	0.0769
chr20:8638227-8638227	35	0.4571	19	0.6316
chr20:8644719-8644719	3	0.6667	6	1.0000
chr20:6092456-6092456	38	0.3684	8	0.3750
chr20:8364170-8364170	41	0.7317	13	0.6154
chr20:6246787-6246787	42	0.0238	7	0.0000
chr20:9436726-9436726	58	0.3793	13	0.2308
chr20:7904332-7904332	55	0.0364	10	0.4000
chr20:8618762-8618762	73	0.1370	11	0.2727
chr20:6946199-6946199	54	0.4444	15	0.4667
chr20:8929456-8929456	49	0.8980	12	1.0000
chr20:6635093-6635093	3	0.3333	17	0.2353
chr20:6907083-6907083	40	0.5250	9	0.4444
chr20:9800219-9800219	64	0.2344	15	0.2000
chr20:6021421-6021421	57	0.9825	21	1.0000
chr20:7479823-7479823	48	0.0000	6	0.0000
chr20:6835503-6835503	56	0.5714	17	0.5882
chr20:6449868-6449868	25	0.1200	37	0.1081
chr20:8050629-8050629	27	0.1852	17	0.4118
chr20:7341098-7341098	20	0.3500	16	0.3750
chr20:8791026-8791026	79	0.5443	15	0.4000
chr20:6316283-6316283	5	0.8000	13	0.8462
chr20:6693426-6693426	40	0.6250	21	0.5714
chr20:8769535-8769535	68	0.4559	21	0.3333
chr20:9118349-9118349	22	0.4091	13	0.6923
chr20:7448202-7448202	34	0.4412	22	0.4545
chr20:6129750-6129750	38	0.0789	15	0.0000
chr20:7684014-7684014	40	0.0000	25	0.0000
chr20:6126626-6126626	39	0.5128	19	0.7368
chr20:8698711-8698711	37	0.2432	11	0.4545
chr20:9992154-9992154	54	0.0000	15	0.0000
chr20:7352340-7352340	37	0.0811	17	0.1765
chr20:6210844-6210844	25	0.3600	13	0.5385
chr20:6811046-6811046	28	0.0357	18	0.2222
chr20:6089505-6089505	39	0.6667	21	0.7143
chr20:8033899-8033899	42	0.3333	17	0.4118
chr20:6129125-6129125	38	0.0789	15	0.0667
chr20:9120779-9120779	35	0.0286	15	0.0667
chr20:9717815-9717815	28	0.6786	22	0.7273
chr20:9026188-9026188	43	0.1628	19	0.0526
chr20:7142589-7142589	34	0.1176	20	0.0000
chr20:6300177-6300177	31	0.3548	17	0.5294
chr20:7664366-7664366	17	0.0588	13	0.0000
chr20:6038107-6038107	40	0.9750	12	0.8333
chr20:8573045-8573045	37	0.0000	13	0.0000
chr20:9651742-9651742	15	0.0667	19	0.1053
chr20:8500281-8500281	57	0.0000	9	0.0000
chr20:9572285-9572285	36	0.8889	22	0.6818
chr20:8533787-8533787	24	0.6250	14	0.9286
chr20:8630114-8630114	7	0.5714	15	0.5333
chr20:7274184-7274184	33	0.0000	9	0.0000
chr20:8340216-8340216	50	0.0400	19	0.1579
chr20:9157002-9157002	24	0.0000	8	0.0000
chr20:8033441-8033441	24	0.5000	14	0.2857
chr20:9080886-9080886	41	0.0244	11	0.1818
chr20:7648022-7648022	23	0.0870	21	0.0952
chr20:8119236-8119236	49	0.0408	17	0.0588
chr20:6652310-6652310	22	0.2727	21	0.5714
chr20:9320103-9320103	47	0.0000	6	0.0000
chr20:7759857-7759857	40	0.0250	16	0.1250
chr20:9044289-9044289	18	0.6111	7	0.4286
chr20:9182085-9182085	50	0.0800	9	0.0000
chr20:6489927-6489927	42	0.1190	22	0.2727
chr20:9160371-9160371	27	0.0000	18	0.1111
chr20:8292213-8292213	63	0.0317	15	0.0000
chr20:8133626-8133626	34	0.0000	10	0.0000
chr20:7953442-7953442	34	0.6471	13	0.6923
chr20:8850489-8850489	48	0.0625	9	0.0000
chr20:7029194-7029194	31	0.0000	9	0.3333
chr20:7109488-7109488	30	0.3000	12	0.2500
chr20:6691242-6691242	32	0.0000	20	0.1500
chr20:7409204-7409204	46	0.0000	22	0.0909
chr20:7936968-7936968	58	0.0000	15	0.0000
chr20:6230876-6230876	38	0.0000	19	0.0000
chr20:8091323-8091323	30	0.6667	19	0.6316
chr20:8356585-8356585	33	0.6364	18	0.8889
chr20:9208601-9208601	11	0.0000	23	0.1304
chr20:8490182-8490182	45	0.0444	14	0.0714
chr20:6513632-6513632	43	0.0000	24	0.0417
chr20:7307375-7307375	26	0.0769	15	0.0000
chr20:6779006-6779006	36	0.3611	28	0.3214
chr20:9893208-9893208	14	1.0000	20	0.8500
chr20:6991388-6991388	17	0.0000	18	0.0556
chr20:9163972-9163972	71	0.7465	23	0.9130
chr20:9987629-9987629	23	0.0870	9	0.3333
chr20:9029678-9029678	27	0.1111	15	0.2000
chr20:6830903-6830903	64	0.0312	17	0.1765
chr20:6095964-6095964	56	0.2679	23	0.5217
chr20:6166587-6166587	23	0.7826	11	1.0000
chr20:9960814-9960814	21	0.4286	19	0.4211
chr20:7475188-7475188	15	0.0000	13	0.0000
chr20:9238305-9238305	29	0.0690	7	0.1429
chr20:9025141-9025141	19	0.4211	22	0.3182
chr20:6089869-6089869	36	0.0000	13	0.0000
chr20:8361055-8361055	31	0.1613	24	0.3750
chr20:8257048-8257048	54	0.6667	18	0.6111
chr20:9774293-9774293	22	0.4091	16	0.6875
chr20:7400319-7400319	51	0.2157	25	0.3200
chr20:8497012-8497012	56	0.2679	14	0.5000
chr20:9330928-9330928	37	0.0000	16	0.1875
chr20:8089671-8089671	51	0.2941	16	0.2500
chr20:6514770-6514770	39	0.2308	20	0.0000
chr20:9327691-9327691	30	0.2667	18	0.1667
chr20:9143609-9143609	44	0.0227	14	0.0714
chr20:7070679-7070679	45	0.0000	17	0.0588
chr20:8273773-8273773	56	0.0000	6	0.3333
chr20:9746549-9746549	50	0.0800	16	0.1250
chr20:8854864-8854864	44	0.1818	21	0.0000
chr20:7900139-7900139	60	0.8500	20	0.9000
chr20:8644004-8644004	12	0.8333	8	0.8750
chr20:9118703-9118703	54	0.0000	8	0.0000
chr20:6371998-6371998	15	0.0667	12	0.2500
chr20:7029180-7029180	32	0.0000	17	0.0588
chr20:8601317-8601317	27	0.3333	8	0.6250
chr20:7221267-7221267	29	0.0000	17	0.0000
chr20:7687469-7687469	57	0.1579	19	0.4737
chr20:6032991-6032991	51	0.9608	18	0.9444
chr20:9641084-9641084	22	0.9545	20	0.8500
chr20:9400131-9400131	19	0.4211	20	0.5000
chr20:9832561-9832561	38	0.2368	12	0.1667
chr20:7457267-7457267	16	0.0000	31	0.0000
chr20:6119382-6119382	27	0.5185	20	0.6500
chr20:9863620-9863620	45	0.2667	9	0.6667
chr20:6051395-6051395	33	0.5152	15	0.5333
chr20:6318138-6318138	11	0.1818	8	0.3750
chr20:7022263-7022263	19	0.1053	21	0.2381
chr20:9277332-9277332	36	0.0833	20	0.1500
chr20:7467894-7467894	36	0.5000	15	0.5333
chr20:8919019-8919019	14	0.0000	7	0.1429
chr20:9175878-9175878	56	0.2679	12	0.2500
chr20:7690618-7690618	20	0.1500	23	0.4348
chr20:9800182-9800182	58	0.2586	17	0.1765
chr20:8266775-8266775	27	0.2963	20	0.5500
chr20:6213838-6213838	43	0.0000	11	0.3636
chr20:6745334-6745334	36	0.1667	15	0.2667
chr20:7176783-7176783	18	0.0000	13	0.0000
chr20:8053202-8053202	31	0.3226	16	0.5625
chr20:7099307-7099307	25	0.2400	9	0.7778
chr20:9253830-9253830	35	0.0286	13	0.2308
chr20:7609898-7609898	37	0.2162	8	0.2500
chr20:9240065-9240065	35	0.0000	17	0.0588
chr20:9626363-9626363	50	0.0000	16	0.1875
chr20:6752434-6752434	25	0.4000	11	0.2727
chr20:7249042-7249042	41	0.0000	5	0.0000
chr20:6095787-6095787	45	0.4889	20	0.4500
chr20:8135048-8135048	31	0.0000	13	0.0000
chr20:6805830-6805830	11	0.8182	21	0.7143
chr20:6321707-6321707	19	0.5789	15	0.6000
chr20:9256344-9256344	32	0.2188	20	0.5000
chr20:9617093-9617093	44	0.0000	20	0.1000
chr20:6360111-6360111	27	0.4444	7	0.4286
chr20:9941488-9941488	28	0.0000	14	0.0000
chr20:7900316-7900316	56	0.2321	13	0.2308
chr20:6940172-6940172	36	0.3611	11	0.5455
chr20:8666158-8666158	28	0.4286	23	0.4348
chr20:8141348-8141348	34	0.7941	11	0.4545
chr20:6715554-6715554	20	0.0000	16	0.0000
chr20:6398327-6398327	23	0.0000	16	0.1250
chr20:6706098-6706098	60	0.0833	17	0.0588
chr20:8200923-8200923	53	0.0000	15	0.0667
chr20:6088842-6088842	20	0.0000	18	0.0556
chr20:7459068-7459068	28	0.1786	16	0.4375
chr20:8754171-8754171	35	0.0000	18	0.0000
chr20:6627953-6627953	40	0.0000	20	0.0000
chr20:7426730-7426730	48	0.3333	16	0.1875
chr20:9507647-9507647	11	0.0000	9	0.1111
chr20:6740394-6740394	45	0.0222	16	0.3750
chr20:9497476-9497476	32	0.0000	14	0.0000
chr20:7555538-7555538	38	0.4211	16	0.2500
chr20:9691317-9691317	15	0.6000	13	0.8462
chr20:6045165-6045165	31	0.8710	15	1.0000
chr20:9395287-9395287	31	0.9355	22	0.6818
chr20:8205274-8205274	63	0.0159	16	0.0625
chr20:7927523-7927523	74	0.2838	19	0.1579
chr20:7719050-7719050	2	0.5000	18	0.2222
